,customer_id,age,region,customer_type,tenure_months,monthly_recharge_xaf,total_recharge_xaf,call_minutes,data_usage_gb,sms_count,last_recharge_date,network_issues_last_3m,device_type,product_bundle,preferred_channel,x_kpca,y_kpca,cluster_kpca
879,7f41adb3-3fd1-46f8-9a0a-4fda1dd71c90,66,Extreme-Nord,Postpaid,61,17111.79,930058.82,338,15.51,18,2025-04-14,0,Smartphone,Mobile Only,Agency,0.28809244363408143,0.015107625881987687,3
880,531bc144-cbab-44ec-a70f-0a2d5c160ba5,43,Nord-Ouest,Prepaid,12,5789.22,57115.34,307,6.7,13,2024-10-23,1,Smartphone,Mobile + Box,Agency,-0.37283789843849596,-0.07208380511911217,2
881,1478bf9e-f46c-445e-8a22-8f17762dedd2,18,Sud-Ouest,Prepaid,20,15115.84,246309.47,332,8.24,14,2025-03-04,3,Feature Phone,Mobile Only,USSD,0.0378758100230508,-0.08666830768876636,0
882,33528d37-1ff3-4d6c-b2fa-6332d995191d,63,Nord,Prepaid,34,1622.76,49587.38,321,14.72,15,2024-09-08,2,Smartphone,Mobile Only,App,-0.04621188736196679,0.07527254223346068,1
883,ca88e53e-649a-46d6-99cd-e8d18369907a,73,Adamaoua,Prepaid,45,15339.53,745351.33,496,6.37,25,2024-09-13,0,Smartphone,Mobile Only,App,0.2634695545439966,-0.04127665984626303,3
884,7c75e623-0555-4ae5-a354-e7e5e3a4e6f9,50,Littoral,Prepaid,44,4796.39,251521.07,247,8.74,21,2025-03-08,0,Fiber Modem,Mobile Only,USSD,-0.2126857115348199,0.4048238140516547,1
885,5e4c371d-1345-4d20-9fed-f2ae63920867,24,Extreme-Nord,Prepaid,57,9412.96,503208.05,212,6.95,25,2025-03-27,1,Feature Phone,Mobile + Box,USSD,0.17561377408429774,0.236038709672557,1
886,ff3e5815-7c21-4ce9-ba7a-5d6960831b5c,62,Extreme-Nord,Prepaid,69,7696.71,486278.67,383,2.64,20,2024-08-23,0,Feature Phone,Mobile + Box,USSD,0.20171598416002387,0.3520315703010824,1
887,9de1896c-f266-4adf-910c-1c4138539a2a,15,Est,Prepaid,67,19986.36,1328550.77,313,9.45,24,2024-06-22,0,Smartphone,Mobile Only,App,0.3488779689955539,0.014084294403803266,3
888,07b7c4a0-068d-4cda-8774-5947232ce532,21,Nord-Ouest,Postpaid,31,1874.37,46795.41,337,1.02,15,2025-02-21,0,Smartphone,Mobile Only,Call Center,-0.3062439187912368,0.2064918459055181,2
889,c6798016-649a-44bd-b2e7-07491f515ce9,67,Adamaoua,Prepaid,59,5231.62,329425.55,296,1.16,24,2025-04-22,0,Smartphone,Mobile Only,App,-0.00943978022332168,0.341943509149961,1
890,2631dad7-daf0-4e3c-80a3-6b6ec6b54a98,47,Est,Postpaid,37,11281.99,387550.57,253,7.04,23,2024-07-22,0,Smartphone,Mobile Only,Call Center,-0.008216282025379365,0.03758919504601691,1
891,e87d7617-3161-4566-aba7-9cc9cbf05ae1,62,Nord,Prepaid,71,14293.81,902869.85,299,10.52,26,2024-12-13,0,Smartphone,Mobile Only,Call Center,0.40608462273374885,0.11125098129233582,3
892,ed6e54c8-c14e-42ac-99df-e5f44bdd16cc,51,Ouest,Prepaid,23,1593.83,36908.85,265,0.0,19,2024-09-30,0,Smartphone,Mobile Only,USSD,-0.4321419033087952,0.15971397346716276,2
893,cabf5d3b-64fb-463d-8c6d-603138c6edce,31,Est,Prepaid,9,6167.02,45660.28,154,7.94,20,2025-04-15,3,Feature Phone,Mobile Only,Call Center,-0.032671968233780775,-0.04026528688863016,0
894,e8b534cd-8d09-4d4f-b59e-3ca4ac55b0a1,18,Sud-Ouest,Prepaid,40,14299.24,500704.88,195,8.31,27,2024-08-22,0,Smartphone,Mobile Only,USSD,0.1429263641877645,0.009414552074168114,3
895,fbd91c26-7497-4cd4-8bfe-9b08c5827efa,75,Ouest,Prepaid,14,1984.39,31059.81,208,0.73,21,2024-11-21,0,Smartphone,Mobile Only,App,-0.31811026162014205,0.04091836079629472,2
896,a414c4e9-1bd8-4044-81eb-1ec8506a1628,68,Ouest,Prepaid,17,6438.1,102787.81,401,1.04,21,2025-02-06,1,Feature Phone,Mobile Only,App,-0.30290570576060705,-0.09333648870528234,2
897,54ca5ccc-aadb-4503-9b91-fa84403f7b38,44,Ouest,Prepaid,72,11435.53,869780.0,164,0.01,20,2024-10-13,1,Fiber Modem,Mobile Only,Call Center,0.3912076196989951,0.10797753540185015,3
898,e4b27968-1bbd-4cf3-a0b4-f4b4563e4039,30,Extreme-Nord,Prepaid,10,8433.08,96798.47,238,8.1,25,2025-03-08,0,Smartphone,Mobile Only,USSD,-0.3620750102285372,-0.05556693502302537,2
899,f9101f98-e582-4b8d-aefc-1f15dc08a4cc,65,Adamaoua,Prepaid,57,12807.78,604605.41,398,4.78,25,2025-01-13,1,Smartphone,Mobile Only,Call Center,0.30965805001839514,0.06038854170244696,3
900,1e0458a8-dd3c-4101-a56c-153ab96cf0e7,49,Est,Prepaid,4,7347.31,33028.33,295,12.5,28,2024-09-02,2,Smartphone,Mobile + Box,App,-0.08967615432837989,-0.04930185562271093,0
901,086ff262-f671-4869-847a-61a073c88cb4,25,Littoral,Prepaid,40,19781.64,811725.16,361,5.4,21,2025-04-07,1,Smartphone,Mobile Only,USSD,0.4282796139436789,-0.1973258989566237,3
902,fe7a204f-7c2a-4e69-b931-8a7de7c7a82b,57,Sud-Ouest,Prepaid,10,15344.26,138845.12,332,9.88,17,2024-09-20,1,Fiber Modem,Internet Only,USSD,-0.16265291453562591,-0.3838601629399587,0
903,d22d921c-df5b-4621-826c-a43c058a3517,47,Littoral,Prepaid,10,14480.63,172191.48,142,6.6,19,2024-10-05,1,Fiber Modem,Mobile Only,USSD,-0.1771227763018996,-0.3677668425458432,0
904,08b3c8e6-900a-457f-926c-b768dd38f60a,67,Extreme-Nord,Prepaid,2,17882.11,34210.35,314,3.25,24,2024-07-11,0,Smartphone,Mobile + Box,App,-0.17032061751467453,-0.4308927901703918,0
905,b9e46e2a-ba99-4cbc-9dba-913a0632e806,26,Adamaoua,Postpaid,20,4362.12,101282.14,447,10.1,26,2025-01-06,1,Smartphone,Mobile Only,Agency,-0.20170466592225286,0.10471989827097937,2
906,48e46bd3-0912-4271-b3f4-57ba03143747,59,Sud,Postpaid,28,2513.53,65054.95,336,4.43,17,2024-07-02,0,Smartphone,Mobile Only,Agency,-0.4466980756238302,0.22077062041362275,2
907,10b346ba-baeb-4581-a996-4aa4a39432db,59,Adamaoua,Prepaid,3,4445.94,13891.89,348,0.38,13,2025-02-15,1,Smartphone,Mobile Only,USSD,-0.29517150208145815,-0.11506971622155415,2
908,280aa741-809c-4767-ab5c-189545dc0314,60,Ouest,Postpaid,39,7973.95,281933.73,404,5.11,22,2025-03-14,1,Smartphone,Mobile + Box,USSD,-0.12315943596521271,0.10706931907222979,1
909,e7ffbd85-af5f-4554-9b85-74d7aec4aaf0,53,Sud,Prepaid,40,5932.37,229706.01,355,6.12,20,2024-11-09,1,Fiber Modem,Internet Only,Call Center,-0.2288920903726595,0.23993084751879468,1
910,19b7ed42-6fc5-4ef5-b3c8-ffb1059eede1,54,Extreme-Nord,Prepaid,21,19514.71,477767.37,293,10.6,18,2025-04-02,1,Smartphone,Mobile + Box,USSD,0.13746299347908833,-0.3675801849970618,0
911,dfcc3a07-5227-4d51-bfbe-dbdbca558663,38,Sud,Prepaid,70,19481.02,1539218.63,257,7.77,19,2025-02-01,0,Smartphone,Mobile Only,App,0.41106715308972247,0.0029110560529836574,3
912,b2435959-fb8f-4938-9ffa-0ef6a9d77042,22,Littoral,Prepaid,72,11947.26,747077.83,278,7.23,19,2025-05-06,0,Smartphone,Mobile Only,USSD,0.43552457021982177,0.2510518510833198,3
913,396c9256-c4b4-4616-b3f3-cb8fd57c3211,40,Nord,Prepaid,55,2834.67,175040.64,165,7.26,11,2024-08-13,0,Smartphone,Mobile Only,Agency,-0.08736258955649924,0.2787351581788097,1
914,e9ada85e-d8fd-419f-b8da-18a21b2d5046,26,Littoral,Prepaid,7,2010.95,14267.79,304,0.41,23,2024-10-11,0,Feature Phone,Mobile Only,Agency,-0.40292665012297535,0.06239956060844638,2
915,869bf100-9d44-40e3-b8b4-caffa263ddc6,72,Extreme-Nord,Prepaid,30,9336.55,238700.39,203,0.18,34,2025-01-22,0,Smartphone,Mobile Only,USSD,-0.012843610130255471,-0.0004484477312482936,0
916,4bd068ab-5737-4b78-8ac1-5044c302e920,26,Nord,Postpaid,23,6221.09,155408.37,273,2.68,16,2025-05-24,2,Smartphone,Internet Only,USSD,-0.16622606110446364,-0.03160894053346065,2
917,4658a0f8-c2b9-4b64-82eb-326db64e349c,33,Centre,Prepaid,43,10439.63,535989.33,289,2.08,21,2024-12-18,0,Smartphone,Mobile Only,Agency,0.13702090397799438,0.10876459183091937,3
918,2fd202b5-5db7-4a15-b7c9-5619f660309d,34,Centre,Postpaid,44,9903.46,354053.04,313,2.4,17,2024-09-28,1,Smartphone,Mobile Only,USSD,0.0051246473934208805,0.06519843643950379,1
919,0b8795f0-50cf-435e-bc6a-ccdf180ab801,17,Nord-Ouest,Prepaid,57,4570.03,289621.43,369,7.51,19,2024-09-17,1,Smartphone,Mobile + Box,App,-0.0373312624068674,0.3835092780870307,1
920,14a9cf94-f852-45ec-afe4-ac143c33339b,61,Littoral,Prepaid,37,17743.91,784695.78,272,8.76,22,2024-06-14,1,Smartphone,Mobile Only,USSD,0.3918412181564571,-0.20632410841958518,3
921,af9b8942-ab10-4c36-aa77-2525951a7fd3,58,Sud,Postpaid,15,8394.12,117837.68,374,9.43,24,2025-03-27,1,Feature Phone,Mobile Only,App,-0.2880050930453035,-0.0878336237405402,2
922,c4dfc7b5-a1e3-426a-8b47-9bd2ede23ea9,35,Adamaoua,Prepaid,46,9706.78,524498.83,186,0.06,16,2025-03-10,0,Smartphone,Mobile Only,App,0.10881842685762201,0.08366441843047102,1
923,76608989-bc52-4c36-b84e-5a7f09a29aeb,55,Sud,Prepaid,62,9178.7,557034.38,273,11.6,24,2025-01-19,0,Smartphone,Mobile + Box,USSD,0.2179707480642279,0.28820248245219343,1
924,7db9bdc8-5ae4-4902-b479-1641384f1720,61,Ouest,Prepaid,61,1801.69,97653.17,412,9.33,23,2024-07-13,1,Smartphone,Mobile Only,App,-0.09027586833402494,0.3727059870321807,1
925,9c8557d4-714f-42d6-8823-31e20219e4b4,63,Extreme-Nord,Postpaid,11,1488.28,14630.74,351,3.12,26,2025-04-23,3,Smartphone,Mobile + Box,App,-0.032111950912198636,-0.01117957331837508,0
926,0b1ee9ad-69af-4fd3-8f2f-6f9436021936,72,Adamaoua,Prepaid,47,15017.51,718862.3,209,3.75,21,2024-10-13,0,Smartphone,Mobile Only,USSD,0.3744560702094308,-0.08819755722685996,3
927,6a1d7fc4-709f-43e6-b20a-2a9f3cde6329,45,Sud-Ouest,Prepaid,9,12165.39,130836.72,261,4.78,18,2024-07-12,0,Smartphone,Mobile Only,App,-0.39059227520430945,-0.372135043554581,0
928,b14faa16-1507-4a65-a0a1-ec667cac1a23,55,Extreme-Nord,Postpaid,19,19801.14,404392.31,169,7.88,18,2024-11-25,2,Smartphone,Mobile Only,App,0.0886770842818984,-0.2807707340792481,0
929,7b790404-0178-4b56-b5ad-dc148a4786dd,62,Centre,Postpaid,2,8899.13,21165.29,342,3.91,19,2024-12-20,0,Smartphone,Mobile Only,USSD,-0.46097561795022324,-0.26567831886875576,2
930,6af67f07-0f26-453b-b94f-6c7d673ceed5,33,Nord-Ouest,Postpaid,30,16788.03,508134.72,99,3.32,17,2024-06-06,1,Smartphone,Mobile + Box,USSD,0.1451814803532155,-0.2354590484265836,0
931,58e308a4-b146-4a5e-b1fd-14c389143de4,34,Ouest,Prepaid,46,1077.07,58444.27,433,6.66,21,2025-02-20,0,Feature Phone,Mobile Only,App,-0.27099744915241175,0.4365173821364707,1
932,16fbfbd2-fce9-42d0-8c4a-cbdf5a4ad92d,19,Adamaoua,Prepaid,66,3950.57,299551.85,298,2.46,22,2025-01-14,1,4G Box,Internet Only,Agency,0.0062720565803944,0.4080425283136996,1
933,708d8454-670f-4e18-a32d-dbd718f76787,72,Littoral,Prepaid,37,19207.2,698839.97,304,6.18,22,2025-05-26,0,Smartphone,Mobile Only,Agency,0.36532994179770745,-0.2500679833959883,3
934,ffc4de1a-6c92-4ee7-9db7-c72981a3c662,15,Nord-Ouest,Prepaid,4,15276.62,71241.71,162,13.31,18,2024-11-12,0,Smartphone,Mobile + Box,Call Center,-0.07761459432617569,-0.13641356921786074,0
935,c3bbe79e-25e5-403a-bbc4-250ffd689ce0,25,Sud,Prepaid,38,7365.61,271337.82,361,0.0,16,2024-10-31,2,4G Box,Mobile Only,Agency,-0.037659219030268413,0.017711356397406255,1
936,33e8f06a-696d-4678-9c49-7de2b51c6029,32,Nord-Ouest,Prepaid,7,4176.01,33484.69,224,0.0,19,2025-03-26,0,Smartphone,Mobile Only,USSD,-0.427034321059469,-0.021206615223941478,2
937,52649837-1e50-486a-8b2d-4d3cafc4cb72,46,Nord-Ouest,Prepaid,26,7154.86,184235.95,345,8.13,21,2024-06-14,1,Fiber Modem,Mobile Only,USSD,-0.33019554483194824,0.05539501520059222,2
938,00ab5b4e-744e-4ca7-a5b3-1d5d409f207f,16,Nord,Prepaid,23,8766.0,228183.21,248,5.21,24,2024-08-02,1,Fiber Modem,Internet Only,App,-0.2126393155128912,-0.010944690473007291,2
939,877539de-14b8-41be-a85e-d4075f812d04,16,Littoral,Prepaid,47,8067.42,451927.85,246,5.15,12,2024-10-20,1,Smartphone,Mobile Only,USSD,0.05345180136583626,0.12658344195659677,1
940,4123e210-da1f-444a-accf-5f63ccc8a8c8,50,Est,Postpaid,12,2006.54,26326.62,399,11.58,17,2024-11-07,0,Smartphone,Mobile Only,USSD,-0.32141036112491733,0.1061306907819665,2
941,eabc068d-7fe4-4405-94ff-0a4ab1a56c03,41,Centre,Prepaid,32,6677.81,177823.2,205,2.53,24,2024-11-10,0,Fiber Modem,Mobile Only,USSD,-0.3069827368439546,0.15455291111324648,2
942,33dad869-e602-4e93-a2eb-8c98efea258c,60,Centre,Prepaid,18,17324.94,350396.26,303,10.71,26,2025-02-15,0,Smartphone,Mobile Only,USSD,0.01975048836539167,-0.2576657535349407,0
943,23e06097-d19a-4532-8e79-aabbe906cf6d,16,Est,Prepaid,27,15408.72,371138.47,344,0.06,16,2025-02-10,1,Smartphone,Mobile + Box,Agency,0.0374984106741855,-0.2320242212735463,0
944,1d3f8c1d-823b-4d3a-9c33-374e79fabaa3,70,Nord,Prepaid,36,4452.85,167428.22,172,6.02,21,2024-09-16,0,Smartphone,Internet Only,USSD,-0.251862927359785,0.21168734209418957,2
945,7ce779a9-dbc0-43fe-91e4-bed5fb29c1ba,46,Sud-Ouest,Prepaid,34,2126.09,57912.57,288,4.35,20,2025-01-04,0,Feature Phone,Mobile + Box,App,-0.47367658133625884,0.3679324941408723,2
946,46a08834-24d4-4daf-b29c-9a3ee95292c9,62,Centre,Prepaid,66,12234.3,942750.16,274,7.34,21,2024-12-27,0,Feature Phone,Mobile + Box,USSD,0.5331866737862908,0.152057273085606,3
947,c2696530-c730-4b96-871a-91f203e22442,59,Littoral,Prepaid,54,7773.58,373541.88,262,2.43,22,2025-01-02,1,Feature Phone,Mobile Only,USSD,0.04905925307847615,0.23566595309592575,1
948,678ccc2a-462c-4a88-b1e9-8e327439488a,61,Extreme-Nord,Postpaid,58,10352.36,639436.44,68,0.0,22,2025-03-21,1,Smartphone,Internet Only,App,0.19416253367488476,0.05368964613264164,3
949,c274bb35-ca14-415c-8290-656e3b6c4aa2,15,Est,Prepaid,22,8364.51,214477.76,241,0.41,23,2024-08-20,1,4G Box,Mobile + Box,App,-0.19654095088411488,-0.03995719263084358,2
950,f8dd698d-7ca1-4c16-bb42-633d621d7f09,41,Nord,Postpaid,6,12656.0,81215.69,220,3.23,20,2024-07-31,0,Feature Phone,Mobile + Box,USSD,-0.37693982691924083,-0.3750791139597135,0
951,1f55aba1-2b5c-4cdf-b00a-94d2f79dde8e,16,Nord-Ouest,Postpaid,9,19869.68,198430.69,211,7.25,18,2024-11-08,0,Smartphone,Mobile + Box,App,-0.04794852715851279,-0.33641825032035394,0
952,0cfd0c14-bcb1-40ef-8714-8e416b47a291,73,Sud,Corporate,49,14347.54,618885.75,377,6.74,21,2024-09-29,0,Smartphone,Mobile Only,App,0.3259682365666897,-0.02602471233296198,3
953,f65272fd-3c8e-4253-8652-f23088d84708,16,Nord-Ouest,Prepaid,6,10621.59,58972.77,191,0.0,16,2024-07-11,0,Fiber Modem,Mobile + Box,Agency,-0.23604369363500144,-0.16959641824272664,0
954,8687c6c3-0851-419b-bf53-74bc44129a14,55,Nord,Prepaid,18,2372.34,51015.51,273,5.9,22,2025-04-01,0,Smartphone,Mobile + Box,USSD,-0.5173252457670966,0.17514976348628647,2
955,9e54e4fd-70f7-487a-8dc3-11b1fa3b9a5d,64,Littoral,Prepaid,50,6526.15,364923.6,192,12.86,20,2024-06-15,0,Feature Phone,Mobile + Box,App,0.009357521137240915,0.238226181356388,1
956,30c69cd8-c84a-46bd-baba-2fc89be6742b,67,Extreme-Nord,Prepaid,37,14246.31,545101.58,479,7.05,23,2024-11-13,1,Smartphone,Mobile Only,USSD,0.1686529966533001,-0.11140464985188167,3
957,d9394547-6406-419f-8daf-a25d85f59fa6,70,Nord-Ouest,Postpaid,18,5929.18,94463.51,137,0.0,26,2025-05-11,1,Smartphone,Internet Only,App,-0.17329136129946113,-0.038265564960256085,2
958,ee97a73c-df42-45a3-83d8-f5471b63652a,60,Adamaoua,Corporate,53,4238.21,204583.11,200,3.97,25,2025-01-14,0,Smartphone,Mobile + Box,USSD,-0.13341750847258202,0.377301702787669,1
959,3c533ebb-0ec3-4ed7-8fc2-4a19ffd8d155,40,Nord,Postpaid,70,14692.4,880985.96,399,6.7,17,2024-12-13,0,4G Box,Mobile Only,Agency,0.5385230737096013,0.1163240127750565,3
960,b11236a5-9f73-4dbd-aa5c-633dd5b9a663,22,Nord,Prepaid,45,12583.71,485937.01,242,1.19,18,2024-11-04,0,Feature Phone,Mobile Only,Agency,0.15738625521584937,0.016368245457892925,3
961,bf2e0797-2051-48b1-9eb9-5381feb9cd64,74,Littoral,Prepaid,12,13439.66,165234.13,537,11.42,14,2024-11-24,0,4G Box,Internet Only,USSD,-0.03615657840447535,-0.11436031645209896,0
962,d96bfd08-7042-4541-b43f-3fbf36091b04,47,Sud,Prepaid,31,12619.78,405759.06,345,1.39,20,2025-02-23,1,Smartphone,Mobile Only,Agency,0.009400971234932715,-0.23303091111733942,0
963,6620009c-98ba-4270-99d1-433b3364077c,73,Littoral,Prepaid,10,2544.92,27730.83,432,1.9,24,2024-08-06,0,Smartphone,Mobile + Box,USSD,-0.2884464688405379,0.022344282735233416,2
964,752b9247-9f25-472c-9668-b28b9399cd33,55,Centre,Postpaid,63,5674.26,334521.78,371,2.54,16,2024-08-23,2,Smartphone,Mobile + Box,Agency,0.060036624384660724,0.17405182032693184,1
965,60ea8da4-0c79-4023-8861-d22863945675,53,Est,Prepaid,61,5918.19,411341.03,299,1.78,26,2024-10-29,0,4G Box,Mobile Only,USSD,0.05827500967419158,0.38077887261209836,1
966,7dd14a7e-4f11-4a9d-ba6b-b1ee8572c681,30,Littoral,Prepaid,38,15555.69,615391.06,320,4.71,14,2024-12-25,1,4G Box,Mobile + Box,Agency,0.27337771532884275,-0.1880124266876918,3
967,97d7e6d0-00d8-4f16-b5db-1dd9d1fff282,25,Littoral,Prepaid,54,3211.08,151164.78,345,5.02,20,2024-12-25,3,Smartphone,Mobile Only,USSD,0.014974740046154117,0.08646788009441601,1
968,a350a02d-649b-4335-b802-ea4825c23bf0,15,Ouest,Prepaid,50,8395.51,354110.2,123,6.52,16,2025-05-11,1,Smartphone,Mobile + Box,Agency,0.03466521273582737,0.1476540243540829,1
969,e6c761dc-e07d-4f6c-9965-d1f554cf1563,40,Sud,Prepaid,37,16628.19,525427.43,389,1.89,18,2024-09-19,1,Feature Phone,Mobile Only,App,0.24571177795529983,-0.27683352606682,3
970,feb153ee-a176-4a56-bc5c-98a2861bd4e8,29,Ouest,Corporate,71,14098.19,1129272.02,214,1.35,20,2024-11-29,1,Smartphone,Mobile Only,App,0.47422278006495516,0.05359711908016079,3
971,9748c2f5-a1b7-4e1c-849a-5e572bbc3044,39,Littoral,Prepaid,15,12625.52,181131.56,520,11.75,17,2025-02-07,0,Smartphone,Mobile Only,Agency,-0.09518297310193616,-0.10654699873289032,0
972,2952f1f3-67dd-4f79-b552-ef763c42a8c0,34,Sud,Prepaid,18,10002.9,168056.59,253,6.37,27,2024-08-31,1,Feature Phone,Mobile Only,Agency,-0.24092496331399177,-0.10606182163150892,2
973,2b304cc3-57d9-4909-8554-2397c96cbeff,27,Nord-Ouest,Postpaid,22,15967.76,405530.66,165,3.04,23,2024-06-09,2,Fiber Modem,Mobile + Box,USSD,0.05624347828221098,-0.21295789012534241,0
974,deaf754e-43fc-4ec4-a8f1-2d31f102a017,24,Sud-Ouest,Corporate,27,8348.36,195789.61,393,13.05,25,2025-02-22,0,Smartphone,Mobile Only,Call Center,-0.1260196117271872,0.09954240147009236,2
975,1cb45189-6384-4ac8-946e-c4d15744e743,53,Centre,Prepaid,70,2908.23,176613.79,266,3.84,21,2025-05-01,1,Smartphone,Mobile + Box,App,-0.04944515053633705,0.48605782421989496,1
976,ddd71a11-2b55-4bf6-a63f-2c4de3a8b6ca,38,Littoral,Postpaid,52,13901.51,612438.17,203,4.7,14,2024-12-08,0,Feature Phone,Internet Only,Agency,0.32778617764235585,0.01003219672728576,3
977,22ec5594-5b21-4950-ad4f-05976b3b0bba,21,Littoral,Prepaid,42,3291.93,121273.18,417,2.88,15,2024-12-25,0,Smartphone,Mobile Only,USSD,-0.2120773675828893,0.2705677906454809,1
978,c3e65249-0cca-45dc-9bc3-1e2d3b00d9c7,51,Sud-Ouest,Prepaid,7,10625.69,77255.93,404,3.89,23,2024-07-14,1,Fiber Modem,Mobile + Box,Call Center,-0.34342345461314716,-0.2921381719053397,0
979,79c1b150-f9ea-42e5-93e4-520da65a8807,21,Est,Prepaid,6,2377.23,14945.18,360,0.0,29,2024-10-04,0,Fiber Modem,Mobile Only,USSD,-0.21473464670845863,0.04456253885576332,2
980,d412da2d-b3e2-4827-aff6-22e4035ff9da,49,Sud-Ouest,Prepaid,50,10443.35,590474.77,214,8.53,20,2024-09-23,0,Smartphone,Mobile Only,USSD,0.24464367118920655,0.19380438726126453,3
981,3e38347a-e461-4dbf-a297-62c344de8880,52,Sud,Prepaid,17,17321.12,276922.28,295,12.11,17,2025-04-02,0,Smartphone,Mobile Only,USSD,-0.02531787746899347,-0.3008377246879304,0
982,c5b65c04-6d9c-4b0c-9707-bd8b4bc7f250,25,Extreme-Nord,Postpaid,63,4338.83,321475.58,317,11.25,20,2025-05-11,0,Smartphone,Mobile + Box,Agency,0.0007305769272831388,0.4456826644877125,1
983,2f5f060a-7ea6-4553-96ff-a094d0187228,66,Adamaoua,Prepaid,64,15289.02,819761.08,252,4.99,26,2024-07-20,0,Fiber Modem,Mobile + Box,USSD,0.45772689855099447,0.05147435913224505,3
984,70f6b11a-e666-4c37-9a91-56864107dcad,71,Centre,Prepaid,34,16312.14,595357.65,300,2.36,26,2025-05-17,0,Smartphone,Mobile Only,USSD,0.2194100800734007,-0.2011171468142851,3
985,ff67226b-d5d9-4fe0-ae3b-afcd685b819d,25,Est,Corporate,10,15425.04,140901.74,176,5.25,22,2024-08-28,0,Smartphone,Internet Only,USSD,-0.1911998053662029,-0.3172814729636812,0
986,cf7a024b-fac0-49ea-92f4-3335e1aef636,30,Extreme-Nord,Postpaid,17,4632.13,86082.62,169,4.25,22,2025-02-03,0,4G Box,Mobile Only,USSD,-0.4209824825014338,0.0916567268092455,2
987,7a062713-553a-4b63-93eb-ffe3e12a594e,39,Ouest,Prepaid,12,3367.12,45810.03,183,3.58,13,2025-02-26,0,Smartphone,Mobile + Box,Call Center,-0.36780215829389107,0.024103978478529717,2
988,8fbde7b0-3ae9-4783-89a7-cdb5f48d73da,56,Adamaoua,Postpaid,22,11451.48,238000.6,447,0.0,20,2024-11-23,0,Smartphone,Mobile Only,App,-0.1650127634536767,-0.1905210918358038,0
989,d8417051-0c1c-48fe-ad3f-d8a972c55876,38,Nord,Prepaid,23,11125.36,213851.31,280,2.02,15,2024-07-20,0,Smartphone,Mobile Only,Call Center,-0.2503781435581654,-0.19582557381575683,0
990,4e9b4455-8d90-482a-8de9-4cdcc700bd8b,41,Nord-Ouest,Corporate,42,11798.27,514046.41,266,3.17,25,2025-05-11,0,Smartphone,Mobile Only,USSD,0.15311622931904367,0.04820711738930034,3
991,93a38d36-d730-4b43-8a2d-e364456e57a2,55,Centre,Postpaid,43,4914.04,185780.41,52,6.35,22,2024-06-11,0,Feature Phone,Mobile + Box,USSD,-0.1255196492383073,0.20364796193628734,1
992,ea4b70cb-079c-430f-937d-15626ee9ea71,17,Adamaoua,Prepaid,70,5513.04,392603.15,244,1.62,24,2025-04-29,0,Feature Phone,Mobile Only,App,0.07934397448312945,0.3758134758644757,1
993,dd5387a2-2843-4e32-b83f-c362033edc8a,58,Nord,Prepaid,34,2734.03,75111.45,364,11.52,21,2024-06-05,1,Feature Phone,Internet Only,App,-0.24366294766791105,0.23223719409650137,2
994,2eb37462-94c0-4048-9cbf-3d9af5dd2cfe,40,Nord,Postpaid,62,18783.07,1192559.96,168,0.78,20,2024-07-10,0,Fiber Modem,Mobile Only,USSD,0.47146666976581053,-0.035047942253916456,3
995,bc3e46fb-0b56-4d66-8d6d-46fad125e5a3,30,Extreme-Nord,Postpaid,39,8912.13,401803.42,170,2.19,24,2024-08-23,0,Smartphone,Internet Only,App,-0.039361501954573316,0.12640641399720837,1
996,7a548cfb-0c37-422b-a313-660bb108ded8,27,Sud,Prepaid,49,3913.27,196110.92,232,3.56,10,2024-05-28,0,Smartphone,Mobile Only,USSD,-0.10549073343161167,0.2251638534318923,1
997,f42c4ddf-e444-4f38-b2b2-be938431932b,18,Centre,Prepaid,39,10414.67,466153.91,346,7.78,15,2025-03-04,0,Smartphone,Mobile Only,Agency,0.04650293038783438,0.09136424779228455,1
998,1f4c655f-5cf6-4287-b18f-bb1594c5d1af,40,Est,Prepaid,38,2285.33,87062.01,398,0.0,22,2025-01-12,1,Feature Phone,Mobile + Box,USSD,-0.26431782966884965,0.23478319959324398,2
999,3b2fdf7d-c11d-426b-96ca-5b53d99e655c,17,Sud,Prepaid,13,19269.98,225756.92,390,9.68,20,2025-04-26,0,Feature Phone,Mobile Only,USSD,-0.02519835980430917,-0.27726385786047325,0
1000,71c77ac0-8153-4527-979b-92330f572657,48,Nord-Ouest,Prepaid,43,11493.81,548001.1,279,2.52,21,2024-07-10,0,Feature Phone,Mobile Only,App,0.19547678543864663,0.031535279105015204,3
1001,6d8cde9d-8d98-41c1-be2e-4df047bc038d,18,Est,Prepaid,13,16644.93,235742.39,212,6.61,23,2025-02-16,2,Smartphone,Mobile Only,Agency,-0.013526941334078713,-0.22334174798699774,0
1002,24b8cf5a-306e-4862-bb71-99671024b4e7,65,Nord-Ouest,Prepaid,31,19372.55,547899.62,421,12.23,22,2025-05-01,1,Smartphone,Mobile Only,App,0.18111616324378907,-0.18632452586881557,3
1003,d4cc4913-d5f9-403e-942e-9fc2843546d0,48,Est,Prepaid,30,6795.43,229984.82,415,11.88,22,2024-07-26,1,Feature Phone,Mobile + Box,Agency,-0.16261514304519747,0.11541791940901709,2
